4.486436588957867934e+04,1.485441894816302920e+04,-1.048209902309978861e+04,9.431046748162661970e+03,-5.074896689295002034e+03,-7.011395583541408996e+03,5.231436702782619250e+03,9.301335732562505655e+03,-8.804923446391165271e+03,-1.572939182173397057e+03,2.550691539481900691e+03,6.991150461155437370e+03,9.503942507490148273e+03,-3.831842268698525459e+03,1.657870770176740916e+04,-8.356345411936709979e+02,-1.792813973692044783e+03,1.610969160540827943e+04,2.247816448997159750e+04,-6.288873141316777037e+03
4.594343351370198070e+04,1.360374628472670702e+04,-1.102818239360959706e+04,6.100203475270609488e+03,-2.991905160661428454e+03,-1.272929140893152544e+04,7.812592087189497761e+03,9.055140432230904480e+03,-1.224575439636537158e+04,-4.632313992917018368e+03,1.266655798392343513e+03,1.110930203169312335e+04,1.031696218863464128e+04,-4.515090813457691183e+03,1.792966925370152967e+04,-2.107077029042299728e+03,-1.193688477678375875e+03,1.635022030217138854e+04,1.957785081086254286e+04,-8.148148011380153548e+03
4.564254591605598398e+04,1.856775287871438923e+04,-8.929900044814778084e+03,5.025359565838985873e+03,-4.193029046071023913e+03,-7.367844531264670877e+03,9.482178137040695219e+03,7.877678353270614025e+03,-1.122838660558032643e+04,-2.139731384870726743e+03,5.439962056344430721e+02,9.892196087560150772e+03,9.273398500864022935e+03,-5.114953704213990022e+03,1.712945199080880047e+04,-1.868057876087085333e+03,-1.304040182969646139e+03,1.462990147583232283e+04,2.061652579014277217e+04,-6.894776683617751587e+03
4.323600007495928730e+04,1.276717226194924297e+04,-8.929623270482808948e+03,4.399135328136918361e+03,-2.523649158690684544e+03,-9.803738393704026748e+03,9.197065505243801454e+03,8.052139460813128608e+03,-1.077388544810936583e+04,-1.704234703355505189e+03,3.137537873501152603e+02,9.293006900597880303e+03,8.512158279083610978e+03,-4.429976912250852365e+03,1.663057613827093155e+04,-2.607092254104418316e+03,-6.873873958155035098e+02,1.491617048766964945e+04,1.993396852342256898e+04,-6.675253560706751159e+03
4.740292821547399217e+04,2.246319444040946837e+04,-8.825374914283509497e+03,7.359574330774370537e+03,-5.482111179026693208e+03,-6.995728085824962363e+03,8.484720648464852275e+03,6.198192308721565496e+03,-1.125500830605042574e+04,-4.251067989138124176e+03,1.580798271874926741e+03,1.080275085326529734e+04,1.046049830861018381e+04,-5.639201852380959281e+03,1.792265341619957326e+04,7.242890210646344258e+02,-1.562275491355781014e+03,1.563360540042317007e+04,2.149989071263651931e+04,-6.223036418508675524e+03
4.553686162027191313e+04,1.767317559297328262e+04,-9.279641285138983221e+03,6.833720038361550905e+03,-4.399199577180519555e+03,-7.648188347091023388e+03,7.093198878886289094e+03,8.537604537936216730e+03,-1.041829546802347613e+04,-1.478528537289451151e+03,1.596320373968047761e+03,8.056707343994859002e+03,9.385693625489626356e+03,-3.740485612485837919e+03,1.752912794705040142e+04,-5.678413362985495496e+02,-2.090001120954172166e+03,1.590935202127494267e+04,2.136726958848871800e+04,-7.777390666225453970e+03
4.036834386584057938e+04,1.133163563544244607e+04,-9.177107831066730796e+03,6.223742852474143547e+03,-2.471122371865414607e+03,-9.152416929062657800e+03,5.993015570332119751e+03,8.042995474245345576e+03,-9.361160867441640221e+03,-8.724494419810674799e+02,2.224002960440436709e+03,8.955225073583187623e+03,8.077041713326069839e+03,-3.348779213996265753e+03,1.655527937115970781e+04,-2.758035071093938313e+03,-1.782712285961688622e+03,1.385495713264733240e+04,1.979383902104177469e+04,-6.908922249963415197e+03
4.581170852827744238e+04,1.986668849565289565e+04,-1.167888009459872410e+04,7.785461479341846825e+03,-5.443055593623899767e+03,-8.033935848262062791e+03,7.985453053483409349e+03,9.173264049000359591e+03,-1.049176406943430447e+04,-2.279747499394883107e+03,1.936740117822756702e+03,1.040443357794021176e+04,1.124103250303164896e+04,-2.902676150535245597e+03,1.910837207221075732e+04,-2.946528252893616354e+03,-1.931052864595684241e+03,1.598269097836083711e+04,2.214860104274244077e+04,-6.646126115536754696e+03
4.387076557408567169e+04,1.454679601824401652e+04,-9.685161214402089172e+03,6.428783983184607678e+03,-4.053317173182732404e+03,-8.845108595335977952e+03,7.946230747230501947e+03,8.610885120340313733e+03,-1.083427283354685642e+04,-2.237590272394023941e+03,2.760564763487684559e+03,7.842651412051762236e+03,9.088008576697724493e+03,-4.343823943776052147e+03,1.751603376115129868e+04,3.229506141123370639e+02,-5.429475073830395786e+02,1.590560092044109660e+04,2.071930214681643338e+04,-6.953869259938182040e+03
4.213442179757181293e+04,1.764530798144167056e+04,-9.188640568942390018e+03,7.123474848393486354e+03,-4.671257659036250516e+03,-4.507039549196430016e+03,6.595092395666028096e+03,7.625328575939173788e+03,-9.359973376989630196e+03,-1.176721850634454086e+03,2.274370500021098906e+03,8.486796338055995875e+03,9.557289272195190279e+03,-4.712350923299620263e+03,1.687359652877460758e+04,3.813733694383195711e+02,-1.304593571746569751e+03,1.515253997937277563e+04,2.154047927716375125e+04,-5.462153807414765652e+03
4.748715683644697128e+04,1.883249901482617861e+04,-1.007762952528864480e+04,6.081799087253849393e+03,-4.279399117861524246e+03,-8.855550872110294222e+03,9.544396090135836857e+03,7.909136307670463793e+03,-1.040464755978185713e+04,-1.767916682742674993e+03,5.513080071675265117e+02,1.110318569820432822e+04,9.536866558613293819e+03,-5.497861063510673375e+03,1.798617680644086795e+04,-1.143357478630016431e+03,-8.321218268679201628e+02,1.556211862611693323e+04,2.063332763354185226e+04,-6.474449115323963269e+03
3.448167580543869553e+04,1.274987348040626966e+04,-7.783828046057833490e+03,5.547724039015927701e+03,-3.381466307279477405e+03,-6.223238901646865088e+03,6.309363568633683826e+03,7.591928515098747994e+03,-8.287685777859851441e+03,5.741459959681145619e+02,2.257682504503180553e+03,6.373876341773580862e+03,7.101540614393402393e+03,-2.008343763266380392e+03,1.386664165176089045e+04,-2.106634395789503742e+03,-1.320627324075170918e+03,1.229436993940063439e+04,1.713868689034067211e+04,-4.954307485606326736e+03
4.876531398318291758e+04,2.065085697664914551e+04,-1.041021381382916661e+04,6.872915267182092066e+03,-5.002325202062569588e+03,-8.597925500704774095e+03,8.830678656296893678e+03,8.230555893373388244e+03,-1.146373881035185877e+04,-3.582222888718291415e+03,8.863666895304443187e+02,1.187951061462444341e+04,1.104078674002579464e+04,-5.481213822650344810e+03,1.869559863495576792e+04,-2.130710558999341174e+03,-1.374995562604196721e+03,1.520703028404552424e+04,2.081499859370215927e+04,-6.723272068162075811e+03
4.233873533137312188e+04,1.815697235783636279e+04,-9.708014328707389723e+03,6.772310113402960269e+03,-4.903525216606528375e+03,-8.180377207573601481e+03,8.594634169039396511e+03,8.770702563097878738e+03,-1.212134397488539435e+04,-1.793293326571928901e+03,3.269452029562951338e+03,7.697098322116533382e+03,9.328379003293994174e+03,-1.919810707376749178e+03,1.759008991474984578e+04,-2.285414999345456181e+03,-2.060638763544645371e+03,1.580507550990190248e+04,2.069187570412436980e+04,-7.579763867545903850e+03
4.688495951571095793e+04,1.851680470684124521e+04,-9.988069651250876632e+03,6.755328833714138455e+03,-4.480015956179515342e+03,-8.569541238409050493e+03,8.724613623925068168e+03,8.044459631476375762e+03,-1.022088723561362531e+04,-2.384577749457121627e+03,9.633560821118186368e+02,1.092587431572337300e+04,9.738660776287837507e+03,-5.359788156516779964e+03,1.801088845459256845e+04,-1.603201894002673498e+03,-1.399220301761302153e+03,1.541994800811025561e+04,2.105460799017747559e+04,-7.855925876319917734e+03
4.613655569025289878e+04,1.332580516198816804e+04,-9.474943934505690777e+03,6.408346474373804085e+03,-2.752299967179458235e+03,-1.106729093757445844e+04,7.667604514014868073e+03,7.201366255824428663e+03,-9.950580412439639986e+03,-2.756802165930465435e+03,8.737963012016863331e+02,1.063487509469756151e+04,8.965896189677921939e+03,-5.214718024253317708e+03,1.707175084877439076e+04,-1.270220756432621101e+03,-4.039439206394442294e+02,1.594996008034634178e+04,1.910236367051181151e+04,-6.714038342335667039e+03
4.599169941738391935e+04,1.333008030799517655e+04,-1.051327220087035130e+04,5.325804855678445165e+03,-3.467686113817857859e+03,-1.067585027142315812e+04,8.470320389943501141e+03,9.169712473499834232e+03,-1.163582783228733933e+04,-3.170174095909152129e+03,1.251841665642645921e+03,9.224431168188424635e+03,8.931191677675071332e+03,-5.291552844129409095e+03,1.736479211176522585e+04,-7.581400815745490718e+02,-6.548279702373220061e+02,1.614231551527595548e+04,2.014440475043512561e+04,-7.461861058610043074e+03
4.443120305297213781e+04,1.391967500028944960e+04,-1.037484140206477423e+04,7.644372886200146240e+03,-3.997352609957310960e+03,-9.100103503427486430e+03,5.428715333595656375e+03,9.957705975462084098e+03,-1.041234635207043721e+04,-2.109888901214666475e+03,2.067022467251883882e+03,6.206919463191650721e+03,9.590797854818154519e+03,-2.840201210278105009e+03,1.683246531844913989e+04,-1.498332580012121753e+03,-1.951435012128323706e+03,1.597631805480226649e+04,1.998024883578156368e+04,-7.129480923660751614e+03
3.862187053924690554e+04,1.911650734562759317e+04,-8.660395963366514479e+03,7.595887145404468356e+03,-5.452841458769732526e+03,-4.363193046560695620e+03,7.902150326633576697e+03,6.220234033303787328e+03,-9.677389221130226360e+03,-2.729169256083188770e+02,3.071657544755035815e+03,8.038843029734474840e+03,7.800405691770649355e+03,-2.614219270760022027e+03,1.683113800424298825e+04,-1.987879489489797379e+03,-1.832285352751109031e+03,1.327567389605359131e+04,2.001744107311603875e+04,-5.536286199491251864e+03
3.853775392728990846e+04,1.778007436572554798e+04,-9.094222484931786312e+03,6.779897317064389426e+03,-4.648360605658904205e+03,-6.376486143896006070e+03,7.754457168053724672e+03,7.539268162655954256e+03,-9.262799662923556753e+03,-2.199118721547835776e+03,1.910349847239089740e+03,1.086324517911609291e+04,9.611131494619194200e+03,-5.632559134793141311e+03,1.740321984951564446e+04,-1.501243026784260906e+02,-9.911780929505599715e+02,1.460410155947040585e+04,1.948799220408941983e+04,-6.318683031400290929e+03
4.087856201256129862e+04,1.583227637566047451e+04,-7.761510584952168756e+03,3.991629284037701382e+03,-2.800937204713609844e+03,-7.852231302700559354e+03,1.007276697674183742e+04,7.252132218811519124e+03,-1.013698263820458305e+04,-6.989145467606325610e+02,3.560938625291493054e+02,9.509969103520728822e+03,8.408981871487298122e+03,-4.932520428836936844e+03,1.613509422453840489e+04,-1.101320303179576285e+03,-1.220158421113268474e+02,1.407530012039394205e+04,1.879092314347232968e+04,-6.381756657311495474e+03
4.786061001953028608e+04,1.520638344132839302e+04,-1.004329135923937974e+04,6.005862916782904904e+03,-3.564203041510609182e+03,-1.103997265365009480e+04,9.940205364941004518e+03,8.276533621250517172e+03,-9.842362886884571708e+03,-4.597287318577672863e+02,1.123738299552913077e+03,9.930138157617313482e+03,8.331874333902536819e+03,-4.129195062573870018e+03,1.802361527364970607e+04,-1.633119129097117366e+03,-6.717449024538307185e+02,1.608270150647386799e+04,2.104054512306116521e+04,-7.187607535105299576e+03
3.736436760541781405e+04,1.717197722760100442e+04,-8.876650541758624968e+03,8.211704375856443221e+03,-5.450559640939243764e+03,-6.651062797019528261e+03,8.670799590617394642e+03,6.677825994283735781e+03,-6.597647573503947569e+03,1.703874426815841616e+03,3.072908929263105620e+03,8.997200933723235721e+03,6.764670810989708116e+03,-1.525398336274447047e+03,1.524269858491876221e+04,-4.032304837906702232e+03,-1.664700388316757198e+03,1.258126908712059594e+04,1.885635815128893955e+04,-4.653330272453326870e+03
3.494773616925050737e+04,1.250588334451658193e+04,-6.977368828964856220e+03,4.085702124810981331e+03,-2.084565012213091904e+03,-7.234546889201691556e+03,7.557798461058529028e+03,5.937273043992146086e+03,-7.533430654332122685e+03,-2.709240453312320369e+02,1.519521973712439262e+02,8.130256209969305928e+03,7.039827399929238709e+03,-4.191577004585453324e+03,1.417468611284166036e+04,6.255731277123744576e+02,-2.426362135247827609e+02,1.358639388385004895e+04,1.764731881746603904e+04,-5.524966450659040675e+03
3.971624970967418631e+04,1.571166614811655381e+04,-9.819500447697048003e+03,6.617988357279339652e+03,-4.021837900514466583e+03,-7.848048363853944466e+03,7.524067348692165069e+03,8.699504250901487467e+03,-8.577591529814750174e+03,-1.146550675732443779e+03,1.768834553734274323e+03,9.849086721146184573e+03,9.176963237276699147e+03,-4.237818490146300974e+03,1.756395058435428655e+04,-2.157180473553595220e+03,-1.730650592481099466e+03,1.443496326818892157e+04,2.145534414440240653e+04,-6.748432404757635595e+03
4.287412542428738379e+04,1.882643680799542199e+04,-9.457274423087497780e+03,4.829014722913313562e+03,-5.106158389001073374e+03,-6.557674627985251391e+03,1.053730049166888784e+04,8.956817364338116022e+03,-1.095238063434885771e+04,-1.550402063995374647e+03,1.824151266673227610e+03,8.409932846035086186e+03,8.923822342800342085e+03,-5.061524318731261701e+03,1.830273353210414280e+04,-5.160245644069777882e+02,-4.000409320845270713e+02,1.530067770230209135e+04,2.096126520214332049e+04,-7.498965640153377535e+03
3.544127294388031441e+04,1.149969322070597264e+04,-7.351566518233360512e+03,5.305004231836845065e+03,-2.199293549784103107e+03,-7.634968712445711390e+03,7.184689798688570590e+03,5.720311256436282747e+03,-8.057228303700738252e+03,-1.008243284108482840e+03,1.294348055235071797e+03,8.738907112689163114e+03,7.704323363842787330e+03,-3.590092143129546912e+03,1.611822581862497645e+04,-1.426184297648087522e+03,-5.661772348820210254e+02,1.344082366709379312e+04,1.809120615740802168e+04,-6.025869350531534110e+03
4.339924968502880074e+04,1.667128698810765127e+04,-9.788631412537453798e+03,8.100226933728966287e+03,-4.372673148731378205e+03,-8.457891539411406484e+03,8.704060145061243020e+03,8.072315248302677901e+03,-9.006180639374064413e+03,1.681786999207427300e+02,2.455324613543276428e+03,9.992800569711496792e+03,8.804532880867822314e+03,-3.982656319051370247e+03,1.763450776126030178e+04,-2.772918736651444306e+03,-1.003344793638114538e+03,1.588545232992634010e+04,2.133663033171053394e+04,-5.864414172655826405e+03
3.962354339310957585e+04,1.796739981318606442e+04,-9.112196860196849229e+03,8.168731343938958162e+03,-5.483374066760195092e+03,-5.975042521189780018e+03,7.990727823828736291e+03,6.651565832381875225e+03,-8.453273217372583531e+03,5.538293203298727576e+02,3.316513329595728464e+03,8.933837609648784564e+03,7.783383267617140518e+03,-1.881659231418466788e+03,1.657188844738621265e+04,-3.397827786615361674e+03,-2.197457505163321912e+03,1.282892527881199203e+04,1.999164229309673101e+04,-5.354241543829407419e+03
4.258714630971627048e+04,1.514683718290273100e+04,-1.060070992312576527e+04,6.946912228811247587e+03,-4.234895382920160046e+03,-8.459479049397410563e+03,7.532053790039255546e+03,9.618342149592343048e+03,-1.022043801601808991e+04,-1.988542639696558354e+03,2.200761526876438893e+03,9.165150699026775328e+03,9.947752705222386794e+03,-4.490268538502929005e+03,1.778581939841579515e+04,-1.543610723514473875e+03,-1.134946481842121784e+03,1.624471803919882404e+04,2.157674568313694544e+04,-6.956864461791714348e+03
